"pdf_filename","series_pair","rated_voltage_V","capacitance_uF","diameter_mm","length_mm","ordering_code_template","esr_value_1_header","esr_value_1_raw","esr_value_2_header","esr_value_2_raw","esr_raw_values","impedance_value_1_header","impedance_value_1_raw","impedance_raw_values","ripple_value_1_header","ripple_value_1_raw","ripple_value_2_header","ripple_value_2_raw","ripple_value_3_header","ripple_value_3_raw","ripple_raw_values","table_header_context","raw_electrical_values","raw_row_text","parse_status","parse_warning"
"B43712_B43732.pdf","B43712/B43732","400","15000","90.0","221.0","B437*2A9159M6##","ESRtyp 100 Hz 20 C mOhm","7.8","ESRtyp 300 Hz 60 C mOhm","2.3","ESRtyp 100 Hz 20 C mOhm=7.8; ESRtyp 300 Hz 60 C mOhm=2.3","Zmax 10 kHz 20 C mOhm","13","Zmax 10 kHz 20 C mOhm=13","IAC,max 100 Hz 60 C A","62.7","IAC,R 100 Hz 85 C A","31.8","","","IAC,max 100 Hz 60 C A=62.7; IAC,R 100 Hz 85 C A=31.8","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","7.8;2.3;13;62.7;31.8","15000 90.0 x 221.0 7.8 2.3 13 62.7 31.8 B437*2A9159M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","1000","51.6","80.7","B437*2A5108M6##","ESRtyp 100 Hz 20 C mOhm","120","ESRtyp 300 Hz 60 C mOhm","28","ESRtyp 100 Hz 20 C mOhm=120; ESRtyp 300 Hz 60 C mOhm=28","Zmax 10 kHz 20 C mOhm","190","Zmax 10 kHz 20 C mOhm=190","IAC,max 100 Hz 60 C A","9.62","IAC,R 100 Hz 85 C A","4.77","","","IAC,max 100 Hz 60 C A=9.62; IAC,R 100 Hz 85 C A=4.77","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","120;28;190;9.62;4.77","1000 51.6 x 80.7 120 28 190 9.62 4.77 B437*2A5108M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","1200","51.6","96.7","B437*2A5128M6##","ESRtyp 100 Hz 20 C mOhm","100","ESRtyp 300 Hz 60 C mOhm","24","ESRtyp 100 Hz 20 C mOhm=100; ESRtyp 300 Hz 60 C mOhm=24","Zmax 10 kHz 20 C mOhm","160","Zmax 10 kHz 20 C mOhm=160","IAC,max 100 Hz 60 C A","10.8","IAC,R 100 Hz 85 C A","5.40","","","IAC,max 100 Hz 60 C A=10.8; IAC,R 100 Hz 85 C A=5.40","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","100;24;160;10.8;5.40","1200 51.6 x 96.7 100 24 160 10.8 5.40 B437*2A5128M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","1500","51.6","105.7","B437*2A5158M6##","ESRtyp 100 Hz 20 C mOhm","80","ESRtyp 300 Hz 60 C mOhm","20","ESRtyp 100 Hz 20 C mOhm=80; ESRtyp 300 Hz 60 C mOhm=20","Zmax 10 kHz 20 C mOhm","130","Zmax 10 kHz 20 C mOhm=130","IAC,max 100 Hz 60 C A","12.6","IAC,R 100 Hz 85 C A","6.26","","","IAC,max 100 Hz 60 C A=12.6; IAC,R 100 Hz 85 C A=6.26","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","80;20;130;12.6;6.26","1500 51.6 x 105.7 80 20 130 12.6 6.26 B437*2A5158M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","1500","64.3","80.7","B437*2B5158M6##","ESRtyp 100 Hz 20 C mOhm","80","ESRtyp 300 Hz 60 C mOhm","19","ESRtyp 100 Hz 20 C mOhm=80; ESRtyp 300 Hz 60 C mOhm=19","Zmax 10 kHz 20 C mOhm","130","Zmax 10 kHz 20 C mOhm=130","IAC,max 100 Hz 60 C A","13.1","IAC,R 100 Hz 85 C A","6.49","","","IAC,max 100 Hz 60 C A=13.1; IAC,R 100 Hz 85 C A=6.49","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","80;19;130;13.1;6.49","1500 64.3 x 80.7 80 19 130 13.1 6.49 B437*2B5158M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","1800","51.6","118.2","B437*2A5188M6##","ESRtyp 100 Hz 20 C mOhm","65","ESRtyp 300 Hz 60 C mOhm","17","ESRtyp 100 Hz 20 C mOhm=65; ESRtyp 300 Hz 60 C mOhm=17","Zmax 10 kHz 20 C mOhm","110","Zmax 10 kHz 20 C mOhm=110","IAC,max 100 Hz 60 C A","14.3","IAC,R 100 Hz 85 C A","7.11","","","IAC,max 100 Hz 60 C A=14.3; IAC,R 100 Hz 85 C A=7.11","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","65;17;110;14.3;7.11","1800 51.6 x 118.2 65 17 110 14.3 7.11 B437*2A5188M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","1800","64.3","96.7","B437*2B5188M6##","ESRtyp 100 Hz 20 C mOhm","65","ESRtyp 300 Hz 60 C mOhm","16","ESRtyp 100 Hz 20 C mOhm=65; ESRtyp 300 Hz 60 C mOhm=16","Zmax 10 kHz 20 C mOhm","110","Zmax 10 kHz 20 C mOhm=110","IAC,max 100 Hz 60 C A","14.7","IAC,R 100 Hz 85 C A","7.29","","","IAC,max 100 Hz 60 C A=14.7; IAC,R 100 Hz 85 C A=7.29","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","65;16;110;14.7;7.29","1800 64.3 x 96.7 65 16 110 14.7 7.29 B437*2B5188M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","2200","64.3","96.7","B437*2A5228M6##","ESRtyp 100 Hz 20 C mOhm","55","ESRtyp 300 Hz 60 C mOhm","14","ESRtyp 100 Hz 20 C mOhm=55; ESRtyp 300 Hz 60 C mOhm=14","Zmax 10 kHz 20 C mOhm","85","Zmax 10 kHz 20 C mOhm=85","IAC,max 100 Hz 60 C A","16.6","IAC,R 100 Hz 85 C A","8.24","","","IAC,max 100 Hz 60 C A=16.6; IAC,R 100 Hz 85 C A=8.24","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","55;14;85;16.6;8.24","2200 64.3 x 96.7 55 14 85 16.6 8.24 B437*2A5228M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","2700","64.3","118.2","B437*2A5278M6##","ESRtyp 100 Hz 20 C mOhm","45","ESRtyp 300 Hz 60 C mOhm","11","ESRtyp 100 Hz 20 C mOhm=45; ESRtyp 300 Hz 60 C mOhm=11","Zmax 10 kHz 20 C mOhm","70","Zmax 10 kHz 20 C mOhm=70","IAC,max 100 Hz 60 C A","19.0","IAC,R 100 Hz 85 C A","9.46","","","IAC,max 100 Hz 60 C A=19.0; IAC,R 100 Hz 85 C A=9.46","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","45;11;70;19.0;9.46","2700 64.3 x 118.2 45 11 70 19.0 9.46 B437*2A5278M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","2700","76.9","96.7","B437*2B5278M6##","ESRtyp 100 Hz 20 C mOhm","45","ESRtyp 300 Hz 60 C mOhm","11","ESRtyp 100 Hz 20 C mOhm=45; ESRtyp 300 Hz 60 C mOhm=11","Zmax 10 kHz 20 C mOhm","70","Zmax 10 kHz 20 C mOhm=70","IAC,max 100 Hz 60 C A","20.1","IAC,R 100 Hz 85 C A","9.99","","","IAC,max 100 Hz 60 C A=20.1; IAC,R 100 Hz 85 C A=9.99","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","45;11;70;20.1;9.99","2700 76.9 x 96.7 45 11 70 20.1 9.99 B437*2B5278M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","3300","64.3","130.7","B437*2A5338M6##","ESRtyp 100 Hz 20 C mOhm","36","ESRtyp 300 Hz 60 C mOhm","9.6","ESRtyp 100 Hz 20 C mOhm=36; ESRtyp 300 Hz 60 C mOhm=9.6","Zmax 10 kHz 20 C mOhm","60","Zmax 10 kHz 20 C mOhm=60","IAC,max 100 Hz 60 C A","21.8","IAC,R 100 Hz 85 C A","10.8","","","IAC,max 100 Hz 60 C A=21.8; IAC,R 100 Hz 85 C A=10.8","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","36;9.6;60;21.8;10.8","3300 64.3 x 130.7 36 9.6 60 21.8 10.8 B437*2A5338M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","3300","76.9","105.7","B437*2B5338M6##","ESRtyp 100 Hz 20 C mOhm","36","ESRtyp 300 Hz 60 C mOhm","9.7","ESRtyp 100 Hz 20 C mOhm=36; ESRtyp 300 Hz 60 C mOhm=9.7","Zmax 10 kHz 20 C mOhm","60","Zmax 10 kHz 20 C mOhm=60","IAC,max 100 Hz 60 C A","22.7","IAC,R 100 Hz 85 C A","11.2","","","IAC,max 100 Hz 60 C A=22.7; IAC,R 100 Hz 85 C A=11.2","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","36;9.7;60;22.7;11.2","3300 76.9 x 105.7 36 9.7 60 22.7 11.2 B437*2B5338M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","3900","76.9","118.2","B437*2A5398M6##","ESRtyp 100 Hz 20 C mOhm","30","ESRtyp 300 Hz 60 C mOhm","8.3","ESRtyp 100 Hz 20 C mOhm=30; ESRtyp 300 Hz 60 C mOhm=8.3","Zmax 10 kHz 20 C mOhm","50","Zmax 10 kHz 20 C mOhm=50","IAC,max 100 Hz 60 C A","25.2","IAC,R 100 Hz 85 C A","12.5","","","IAC,max 100 Hz 60 C A=25.2; IAC,R 100 Hz 85 C A=12.5","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","30;8.3;50;25.2;12.5","3900 76.9 x 118.2 30 8.3 50 25.2 12.5 B437*2A5398M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","4700","76.9","130.7","B437*2A5478M6##","ESRtyp 100 Hz 20 C mOhm","26","ESRtyp 300 Hz 60 C mOhm","7.1","ESRtyp 100 Hz 20 C mOhm=26; ESRtyp 300 Hz 60 C mOhm=7.1","Zmax 10 kHz 20 C mOhm","45","Zmax 10 kHz 20 C mOhm=45","IAC,max 100 Hz 60 C A","28.4","IAC,R 100 Hz 85 C A","14.0","","","IAC,max 100 Hz 60 C A=28.4; IAC,R 100 Hz 85 C A=14.0","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","26;7.1;45;28.4;14.0","4700 76.9 x 130.7 26 7.1 45 28.4 14.0 B437*2A5478M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","4700","90.0","120.0","B437*2B5478M6##","ESRtyp 100 Hz 20 C mOhm","26","ESRtyp 300 Hz 60 C mOhm","6.2","ESRtyp 100 Hz 20 C mOhm=26; ESRtyp 300 Hz 60 C mOhm=6.2","Zmax 10 kHz 20 C mOhm","40","Zmax 10 kHz 20 C mOhm=40","IAC,max 100 Hz 60 C A","31.4","IAC,R 100 Hz 85 C A","15.9","","","IAC,max 100 Hz 60 C A=31.4; IAC,R 100 Hz 85 C A=15.9","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","26;6.2;40;31.4;15.9","4700 90.0 x 120.0 26 6.2 40 31.4 15.9 B437*2B5478M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","5600","76.9","156.2","B437*2A5568M6##","ESRtyp 100 Hz 20 C mOhm","22","ESRtyp 300 Hz 60 C mOhm","6.0","ESRtyp 100 Hz 20 C mOhm=22; ESRtyp 300 Hz 60 C mOhm=6.0","Zmax 10 kHz 20 C mOhm","36","Zmax 10 kHz 20 C mOhm=36","IAC,max 100 Hz 60 C A","31.9","IAC,R 100 Hz 85 C A","15.8","","","IAC,max 100 Hz 60 C A=31.9; IAC,R 100 Hz 85 C A=15.8","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","22;6.0;36;31.9;15.8","5600 76.9 x 156.2 22 6.0 36 31.9 15.8 B437*2A5568M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","5600","90.0","144.5","B437*2B5568M6##","ESRtyp 100 Hz 20 C mOhm","22","ESRtyp 300 Hz 60 C mOhm","5.2","ESRtyp 100 Hz 20 C mOhm=22; ESRtyp 300 Hz 60 C mOhm=5.2","Zmax 10 kHz 20 C mOhm","34","Zmax 10 kHz 20 C mOhm=34","IAC,max 100 Hz 60 C A","34.6","IAC,R 100 Hz 85 C A","17.6","","","IAC,max 100 Hz 60 C A=34.6; IAC,R 100 Hz 85 C A=17.6","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","22;5.2;34;34.6;17.6","5600 90.0 x 144.5 22 5.2 34 34.6 17.6 B437*2B5568M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","6800","76.9","190.7","B437*2A5688M6##","ESRtyp 100 Hz 20 C mOhm","18","ESRtyp 300 Hz 60 C mOhm","4.9","ESRtyp 100 Hz 20 C mOhm=18; ESRtyp 300 Hz 60 C mOhm=4.9","Zmax 10 kHz 20 C mOhm","30","Zmax 10 kHz 20 C mOhm=30","IAC,max 100 Hz 60 C A","36.5","IAC,R 100 Hz 85 C A","18.5","","","IAC,max 100 Hz 60 C A=36.5; IAC,R 100 Hz 85 C A=18.5","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","18;4.9;30;36.5;18.5","6800 76.9 x 190.7 18 4.9 30 36.5 18.5 B437*2A5688M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","6800","90.0","144.5","B437*2B5688M6##","ESRtyp 100 Hz 20 C mOhm","18","ESRtyp 300 Hz 60 C mOhm","4.6","ESRtyp 100 Hz 20 C mOhm=18; ESRtyp 300 Hz 60 C mOhm=4.6","Zmax 10 kHz 20 C mOhm","28","Zmax 10 kHz 20 C mOhm=28","IAC,max 100 Hz 60 C A","39.4","IAC,R 100 Hz 85 C A","20.0","","","IAC,max 100 Hz 60 C A=39.4; IAC,R 100 Hz 85 C A=20.0","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","18;4.6;28;39.4;20.0","6800 90.0 x 144.5 18 4.6 28 39.4 20.0 B437*2B5688M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","8200","76.9","220.7","B437*2A5828M6##","ESRtyp 100 Hz 20 C mOhm","15","ESRtyp 300 Hz 60 C mOhm","4.2","ESRtyp 100 Hz 20 C mOhm=15; ESRtyp 300 Hz 60 C mOhm=4.2","Zmax 10 kHz 20 C mOhm","24","Zmax 10 kHz 20 C mOhm=24","IAC,max 100 Hz 60 C A","41.7","IAC,R 100 Hz 85 C A","21.2","","","IAC,max 100 Hz 60 C A=41.7; IAC,R 100 Hz 85 C A=21.2","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","15;4.2;24;41.7;21.2","8200 76.9 x 220.7 15 4.2 24 41.7 21.2 B437*2A5828M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","8200","90.0","170.0","B437*2B5828M6##","ESRtyp 100 Hz 20 C mOhm","15","ESRtyp 300 Hz 60 C mOhm","3.8","ESRtyp 100 Hz 20 C mOhm=15; ESRtyp 300 Hz 60 C mOhm=3.8","Zmax 10 kHz 20 C mOhm","24","Zmax 10 kHz 20 C mOhm=24","IAC,max 100 Hz 60 C A","44.4","IAC,R 100 Hz 85 C A","22.6","","","IAC,max 100 Hz 60 C A=44.4; IAC,R 100 Hz 85 C A=22.6","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","15;3.8;24;44.4;22.6","8200 90.0 x 170.0 15 3.8 24 44.4 22.6 B437*2B5828M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","10000","90.0","191.0","B437*2A5109M6##","ESRtyp 100 Hz 20 C mOhm","12","ESRtyp 300 Hz 60 C mOhm","3.2","ESRtyp 100 Hz 20 C mOhm=12; ESRtyp 300 Hz 60 C mOhm=3.2","Zmax 10 kHz 20 C mOhm","20","Zmax 10 kHz 20 C mOhm=20","IAC,max 100 Hz 60 C A","50.8","IAC,R 100 Hz 85 C A","25.8","","","IAC,max 100 Hz 60 C A=50.8; IAC,R 100 Hz 85 C A=25.8","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","12;3.2;20;50.8;25.8","10000 90.0 x 191.0 12 3.2 20 50.8 25.8 B437*2A5109M6##","parsed",""
"B43712_B43732.pdf","B43712/B43732","450","12000","90.0","221.0","B437*2A5129M6##","ESRtyp 100 Hz 20 C mOhm","10","ESRtyp 300 Hz 60 C mOhm","2.8","ESRtyp 100 Hz 20 C mOhm=10; ESRtyp 300 Hz 60 C mOhm=2.8","Zmax 10 kHz 20 C mOhm","17","Zmax 10 kHz 20 C mOhm=17","IAC,max 100 Hz 60 C A","57.5","IAC,R 100 Hz 85 C A","29.2","","","IAC,max 100 Hz 60 C A=57.5; IAC,R 100 Hz 85 C A=29.2","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","10;2.8;17;57.5;29.2","12000 90.0 x 221.0 10 2.8 17 57.5 29.2 B437*2A5129M6##","parsed",""
"B43713_B43733.pdf","B43713/B43733","200","3300","51.6","80.7","B437*3A2338M6##","ESRtyp 100 Hz 20 C mOhm","50","ESRtyp 300 Hz 60 C mOhm","15","ESRtyp 100 Hz 20 C mOhm=50; ESRtyp 300 Hz 60 C mOhm=15","Zmax 10 kHz 20 C mOhm","85","Zmax 10 kHz 20 C mOhm=85","IAC,max 100 Hz 60 C A","15.8","IAC,R 100 Hz 85 C A","8.59","","","IAC,max 100 Hz 60 C A=15.8; IAC,R 100 Hz 85 C A=8.59","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","50;15;85;15.8;8.59","3300 51.6 x 80.7 50 15 85 15.8 8.59 B437*3A2338M6##","parsed",""
"B43713_B43733.pdf","B43713/B43733","200","3900","51.6","96.7","B437*3A2398M6##","ESRtyp 100 Hz 20 C mOhm","40","ESRtyp 300 Hz 60 C mOhm","12","ESRtyp 100 Hz 20 C mOhm=40; ESRtyp 300 Hz 60 C mOhm=12","Zmax 10 kHz 20 C mOhm","70","Zmax 10 kHz 20 C mOhm=70","IAC,max 100 Hz 60 C A","17.9","IAC,R 100 Hz 85 C A","9.78","","","IAC,max 100 Hz 60 C A=17.9; IAC,R 100 Hz 85 C A=9.78","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","40;12;70;17.9;9.78","3900 51.6 x 96.7 40 12 70 17.9 9.78 B437*3A2398M6##","parsed",""
"B43713_B43733.pdf","B43713/B43733","200","4700","51.6","105.7","B437*3A2478M6##","ESRtyp 100 Hz 20 C mOhm","36","ESRtyp 300 Hz 60 C mOhm","11","ESRtyp 100 Hz 20 C mOhm=36; ESRtyp 300 Hz 60 C mOhm=11","Zmax 10 kHz 20 C mOhm","60","Zmax 10 kHz 20 C mOhm=60","IAC,max 100 Hz 60 C A","20.1","IAC,R 100 Hz 85 C A","10.9","","","IAC,max 100 Hz 60 C A=20.1; IAC,R 100 Hz 85 C A=10.9","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","36;11;60;20.1;10.9","4700 51.6 x 105.7 36 11 60 20.1 10.9 B437*3A2478M6##","parsed",""
"B43713_B43733.pdf","B43713/B43733","200","4700","64.3","80.7","B437*3B2478M6##","ESRtyp 100 Hz 20 C mOhm","36","ESRtyp 300 Hz 60 C mOhm","10","ESRtyp 100 Hz 20 C mOhm=36; ESRtyp 300 Hz 60 C mOhm=10","Zmax 10 kHz 20 C mOhm","60","Zmax 10 kHz 20 C mOhm=60","IAC,max 100 Hz 60 C A","21.0","IAC,R 100 Hz 85 C A","11.4","","","IAC,max 100 Hz 60 C A=21.0; IAC,R 100 Hz 85 C A=11.4","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","36;10;60;21.0;11.4","4700 64.3 x 80.7 36 10 60 21.0 11.4 B437*3B2478M6##","parsed",""
"B43713_B43733.pdf","B43713/B43733","200","5600","51.6","118.2","B437*3A2568M6##","ESRtyp 100 Hz 20 C mOhm","30","ESRtyp 300 Hz 60 C mOhm","9.1","ESRtyp 100 Hz 20 C mOhm=30; ESRtyp 300 Hz 60 C mOhm=9.1","Zmax 10 kHz 20 C mOhm","50","Zmax 10 kHz 20 C mOhm=50","IAC,max 100 Hz 60 C A","22.5","IAC,R 100 Hz 85 C A","12.2","","","IAC,max 100 Hz 60 C A=22.5; IAC,R 100 Hz 85 C A=12.2","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","30;9.1;50;22.5;12.2","5600 51.6 x 118.2 30 9.1 50 22.5 12.2 B437*3A2568M6##","parsed",""
"B43713_B43733.pdf","B43713/B43733","200","5600","64.3","96.7","B437*3B2568M6##","ESRtyp 100 Hz 20 C mOhm","30","ESRtyp 300 Hz 60 C mOhm","8.3","ESRtyp 100 Hz 20 C mOhm=30; ESRtyp 300 Hz 60 C mOhm=8.3","Zmax 10 kHz 20 C mOhm","50","Zmax 10 kHz 20 C mOhm=50","IAC,max 100 Hz 60 C A","23.6","IAC,R 100 Hz 85 C A","12.9","","","IAC,max 100 Hz 60 C A=23.6; IAC,R 100 Hz 85 C A=12.9","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","30;8.3;50;23.6;12.9","5600 64.3 x 96.7 30 8.3 50 23.6 12.9 B437*3B2568M6##","parsed",""
"B43713_B43733.pdf","B43713/B43733","200","6800","64.3","96.7","B437*3A2688M6##","ESRtyp 100 Hz 20 C mOhm","26","ESRtyp 300 Hz 60 C mOhm","7.7","ESRtyp 100 Hz 20 C mOhm=26; ESRtyp 300 Hz 60 C mOhm=7.7","Zmax 10 kHz 20 C mOhm","45","Zmax 10 kHz 20 C mOhm=45","IAC,max 100 Hz 60 C A","25.8","IAC,R 100 Hz 85 C A","14.0","","","IAC,max 100 Hz 60 C A=25.8; IAC,R 100 Hz 85 C A=14.0","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C below) | uF mm mOhm mOhm mOhm A A","26;7.7;45;25.8;14.0","6800 64.3 x 96.7 26 7.7 45 25.8 14.0 B437*3A2688M6##","parsed",""
